ID,Cardhldr,default,Age,Income,Exp_Inc,Avgexp,Ownrent,Selfempl,Depndt,Inc_per,Cur_add,Major,Active
364,1.0000000,0.00,22.00000,3.300000,0.03947758000,108.3967000,0.0000000,0.0000000,0.0000000,3.3000000,6.0000000,1.0000000,8.0000000
365,0.0000000,,62.91667,2.550000,0.00000000000,0.0000000,0.0000000,0.0000000,2.0000000,0.8500000,20.0000000,0.0000000,13.0000000
366,1.0000000,0.00,35.83333,2.500000,0.07914880000,164.8100000,1.0000000,0.0000000,1.0000000,1.2500000,42.0000000,0.0000000,11.0000000
367,0.0000000,,33.75000,1.800000,0.00000000000,0.0000000,1.0000000,0.0000000,2.0000000,0.6000000,11.0000000,1.0000000,13.0000000
368,1.0000000,0.00,33.75000,2.500000,0.07751760000,161.1617000,1.0000000,0.0000000,1.0000000,1.2500000,30.0000000,1.0000000,6.0000000
369,0.0000000,,35.91667,3.380000,0.00000000000,0.0000000,1.0000000,0.0000000,2.0000000,1.1266670,18.0000000,1.0000000,15.0000000
370,1.0000000,0.00,40.91667,6.000000,0.07896433000,394.5717000,1.0000000,0.0000000,0.0000000,6.0000000,42.0000000,1.0000000,5.0000000
371,1.0000000,0.00,30.33333,2.500000,0.03562280000,73.7975000,1.0000000,1.0000000,3.0000000,0.6250000,30.0000000,1.0000000,9.0000000
372,0.0000000,,30.33333,2.180000,0.00000000000,0.0000000,0.0000000,1.0000000,0.0000000,2.1800000,13.0000000,1.0000000,1.0000000
373,1.0000000,0.00,32.91667,2.720000,0.17767170000,402.7225000,0.0000000,0.0000000,1.0000000,1.3600000,6.0000000,1.0000000,8.0000000
374,1.0000000,0.00,21.50000,1.530000,0.03650327000,46.2916700,1.0000000,0.0000000,0.0000000,1.5300000,22.0000000,1.0000000,11.0000000
375,1.0000000,0.00,30.75000,5.600000,0.03980107000,185.7383000,1.0000000,0.0000000,0.0000000,5.6000000,1.0000000,0.0000000,8.0000000
376,1.0000000,0.00,48.91667,4.500000,0.05416889000,203.1333000,0.0000000,0.0000000,2.0000000,1.5000000,17.0000000,1.0000000,0.0000000
377,1.0000000,0.00,39.08333,5.100000,0.04952431000,210.2283000,1.0000000,0.0000000,3.0000000,1.2750000,60.0000000,0.0000000,22.0000000
378,1.0000000,0.00,21.25000,1.990000,0.03496332000,57.9808300,0.0000000,0.0000000,2.0000000,0.6633334,8.0000000,1.0000000,5.0000000
379,1.0000000,0.00,40.08333,4.000000,0.07481575000,248.7192000,1.0000000,0.0000000,2.0000000,1.3333330,96.0000000,1.0000000,0.0000000
380,1.0000000,0.00,25.41667,2.100000,0.04128572000,71.6666600,1.0000000,0.0000000,0.0000000,2.1000000,44.0000000,1.0000000,5.0000000
381,0.0000000,,35.25000,5.633500,0.00000000000,0.0000000,1.0000000,0.0000000,3.0000000,1.4083750,18.0000000,0.0000000,10.0000000
382,1.0000000,0.00,64.58334,7.125000,0.02533895000,149.7000000,1.0000000,0.0000000,1.0000000,3.5625000,241.0000000,1.0000000,8.0000000
383,1.0000000,0.00,25.16667,3.750000,0.12807600000,400.0708000,1.0000000,0.0000000,0.0000000,3.7500000,7.0000000,1.0000000,11.0000000
384,1.0000000,0.00,25.00000,3.398400,0.00035310730,0.0000000,1.0000000,0.0000000,2.0000000,1.1328000,29.0000000,0.0000000,4.0000000
385,0.0000000,,28.83333,2.580000,0.00000000000,0.0000000,1.0000000,0.0000000,0.0000000,2.5800000,41.0000000,1.0000000,11.0000000
386,1.0000000,0.00,47.75000,2.637200,0.00663582600,13.9166700,1.0000000,0.0000000,0.0000000,2.6372000,4.0000000,1.0000000,12.0000000
387,1.0000000,0.00,49.16667,5.200000,0.01664154000,71.5300000,1.0000000,0.0000000,1.0000000,2.6000000,15.0000000,1.0000000,6.0000000
388,1.0000000,0.00,25.08333,1.694900,0.02467697000,34.5208300,0.0000000,0.0000000,0.0000000,1.6949000,3.0000000,0.0000000,16.0000000
389,0.0000000,,22.08333,1.536000,0.00000000000,0.0000000,0.0000000,0.0000000,0.0000000,1.5360000,12.0000000,0.0000000,3.0000000
390,1.0000000,0.00,32.33333,6.300000,0.08876603000,465.9383000,0.0000000,1.0000000,4.0000000,1.2600000,60.0000000,1.0000000,7.0000000
391,1.0000000,0.00,49.16667,9.999900,0.01116311000,92.4416700,1.0000000,0.0000000,4.0000000,1.9999800,218.0000000,0.0000000,12.0000000
392,1.0000000,0.00,25.08333,2.100000,0.12277710000,214.8600000,0.0000000,0.0000000,0.0000000,2.1000000,26.0000000,1.0000000,17.0000000
393,1.0000000,0.00,37.08333,8.124000,0.03150603000,213.1292000,1.0000000,1.0000000,3.0000000,2.0310000,120.0000000,1.0000000,5.0000000
394,1.0000000,0.00,23.08333,3.000000,0.02586333000,63.9916600,0.0000000,0.0000000,0.0000000,3.0000000,3.0000000,1.0000000,0.0000000
395,0.0000000,,41.25000,4.386000,0.00000000000,0.0000000,1.0000000,0.0000000,3.0000000,1.0965000,172.0000000,1.0000000,9.0000000
396,1.0000000,0.00,40.75000,4.800000,0.15378020000,615.1208000,1.0000000,0.0000000,3.0000000,1.2000000,122.0000000,1.0000000,17.0000000
397,1.0000000,1.00,36.33333,7.350000,0.07122857000,436.2750000,0.0000000,0.0000000,0.0000000,7.3500000,51.0000000,0.0000000,14.0000000
398,1.0000000,0.00,34.91667,3.000000,0.01464867000,36.2050000,0.0000000,0.0000000,1.0000000,1.5000000,30.0000000,0.0000000,2.0000000
399,0.0000000,,36.08333,4.100000,0.00000000000,0.0000000,1.0000000,0.0000000,2.0000000,1.3666670,30.0000000,1.0000000,0.0000000
400,1.0000000,0.00,32.08333,1.600000,0.26358500000,351.3633000,0.0000000,0.0000000,0.0000000,1.6000000,6.0000000,1.0000000,3.0000000
401,1.0000000,0.00,28.91667,1.511000,0.00079417610,0.0000000,0.0000000,0.0000000,0.0000000,1.5110000,44.0000000,1.0000000,15.0000000
402,1.0000000,0.00,45.00000,3.800000,0.03137474000,99.1033300,1.0000000,0.0000000,1.0000000,1.9000000,90.0000000,1.0000000,3.0000000
403,1.0000000,0.00,40.66667,4.770000,0.00314612200,11.6725000,1.0000000,0.0000000,0.0000000,4.7700000,144.0000000,1.0000000,10.0000000
404,1.0000000,0.00,22.41667,3.100000,0.24002130000,620.0550000,0.0000000,0.0000000,0.0000000,3.1000000,3.0000000,1.0000000,0.0000000
405,1.0000000,0.00,24.25000,1.600000,0.37552440000,500.6158000,1.0000000,0.0000000,0.0000000,1.6000000,48.0000000,0.0000000,1.0000000
406,1.0000000,0.00,25.08333,5.000000,0.03165080000,131.8783000,0.0000000,0.0000000,0.0000000,5.0000000,38.0000000,1.0000000,16.0000000
407,1.0000000,0.00,25.75000,1.850000,0.05965243000,91.9641700,1.0000000,0.0000000,0.0000000,1.8500000,24.0000000,1.0000000,9.0000000
408,1.0000000,0.00,57.08333,5.000000,0.00024000000,0.0000000,1.0000000,1.0000000,0.0000000,5.0000000,144.0000000,1.0000000,7.0000000
409,1.0000000,0.00,28.83333,2.184000,0.07956502000,144.6417000,1.0000000,0.0000000,0.0000000,2.1840000,5.0000000,1.0000000,14.0000000
410,1.0000000,0.00,21.16667,2.400000,0.10083290000,201.5825000,0.0000000,0.0000000,0.0000000,2.4000000,2.0000000,1.0000000,5.0000000
411,0.0000000,,23.75000,1.672000,0.00000000000,0.0000000,0.0000000,0.0000000,0.0000000,1.6720000,27.0000000,1.0000000,0.0000000
412,0.0000000,,42.00000,1.980000,0.00000000000,0.0000000,1.0000000,0.0000000,2.0000000,0.6600000,36.0000000,1.0000000,0.0000000
413,1.0000000,0.00,23.25000,4.320000,0.18771410000,675.7708000,0.0000000,0.0000000,2.0000000,1.4400000,36.0000000,1.0000000,11.0000000
414,1.0000000,0.00,25.16667,2.656000,0.15941940000,352.8483000,1.0000000,0.0000000,0.0000000,2.6560000,96.0000000,1.0000000,0.0000000
415,1.0000000,0.00,32.83333,2.000000,0.09380350000,156.0892000,1.0000000,0.0000000,2.0000000,0.6666666,8.0000000,0.0000000,2.0000000
416,1.0000000,0.00,35.33333,1.908000,0.02690671000,42.6150000,1.0000000,0.0000000,2.0000000,0.6360000,120.0000000,0.0000000,5.0000000
417,1.0000000,0.00,46.25000,5.400000,0.05977204000,268.7242000,1.0000000,0.0000000,4.0000000,1.0800000,204.0000000,1.0000000,7.0000000
418,0.0000000,,27.16667,4.000000,0.00000000000,0.0000000,1.0000000,0.0000000,0.0000000,4.0000000,37.0000000,1.0000000,7.0000000
419,1.0000000,0.00,26.75000,1.800000,0.00661111100,9.1666670,1.0000000,0.0000000,0.0000000,1.8000000,53.0000000,1.0000000,9.0000000
420,1.0000000,1.00,30.00000,4.000000,0.05105425000,170.1808000,1.0000000,0.0000000,5.0000000,0.6666666,28.0000000,1.0000000,7.0000000
421,1.0000000,0.00,39.41667,4.700000,0.06314021000,247.2992000,1.0000000,0.0000000,4.0000000,0.9400000,12.0000000,1.0000000,10.0000000
422,1.0000000,0.00,33.00000,3.150000,0.05726571000,150.1767000,0.0000000,1.0000000,0.0000000,3.1500000,128.0000000,0.0000000,3.0000000
423,1.0000000,0.00,29.58333,2.400000,0.01527000000,29.9566700,0.0000000,0.0000000,1.0000000,1.2000000,18.0000000,1.0000000,8.0000000
424,1.0000000,0.00,28.66667,3.500000,0.02358028000,68.3591700,1.0000000,0.0000000,5.0000000,0.5833334,42.0000000,1.0000000,12.0000000
425,0.0000000,,34.25000,2.500000,0.00000000000,0.0000000,1.0000000,0.0000000,1.0000000,1.2500000,12.0000000,1.0000000,0.0000000
426,1.0000000,0.00,24.91667,2.300000,0.02855478000,54.6466700,0.0000000,0.0000000,0.0000000,2.3000000,30.0000000,1.0000000,2.0000000
427,1.0000000,0.00,27.16667,2.679600,0.00727720600,15.5833300,0.0000000,0.0000000,4.0000000,0.5359200,36.0000000,1.0000000,4.0000000
428,1.0000000,1.00,21.16667,1.800000,0.19253440000,288.8017000,0.0000000,0.0000000,0.0000000,1.8000000,192.0000000,1.0000000,8.0000000
429,1.0000000,0.00,29.25000,4.467000,0.11394940000,424.1767000,1.0000000,1.0000000,0.0000000,4.4670000,63.0000000,1.0000000,5.0000000
430,0.0000000,,26.16667,2.466000,0.00000000000,0.0000000,1.0000000,0.0000000,0.0000000,2.4660000,14.0000000,1.0000000,20.0000000
431,1.0000000,0.00,24.75000,1.875000,0.08070774000,126.0225000,0.0000000,0.0000000,1.0000000,0.9375000,14.0000000,0.0000000,1.0000000
432,0.0000000,,35.00000,2.250000,0.00000000000,0.0000000,0.0000000,0.0000000,1.0000000,1.1250000,84.0000000,1.0000000,3.0000000
433,1.0000000,0.00,28.33333,3.900000,0.04364769000,141.6883000,1.0000000,0.0000000,1.0000000,1.9500000,49.0000000,1.0000000,17.0000000
434,1.0000000,0.00,0.58333,2.500000,0.08317120000,173.0233000,0.0000000,0.0000000,0.0000000,2.5000000,150.0000000,1.0000000,5.0000000
435,1.0000000,0.00,40.75000,3.640000,0.03113791000,94.1183300,0.0000000,0.0000000,1.0000000,1.8200000,41.0000000,1.0000000,1.0000000
436,0.0000000,,30.91667,2.600000,0.00000000000,0.0000000,0.0000000,0.0000000,0.0000000,2.6000000,5.0000000,0.0000000,0.0000000
437,0.0000000,,23.41667,9.999900,0.00000000000,0.0000000,0.0000000,0.0000000,2.0000000,3.3333000,27.0000000,1.0000000,5.0000000
438,0.0000000,,35.16667,4.288000,0.00000000000,0.0000000,1.0000000,0.0000000,3.0000000,1.0720000,24.0000000,0.0000000,13.0000000
439,1.0000000,0.00,21.91667,2.687500,0.07412688000,165.9300000,0.0000000,0.0000000,3.0000000,0.6718750,85.0000000,1.0000000,12.0000000
440,0.0000000,,24.91667,1.850000,0.00000000000,0.0000000,0.0000000,0.0000000,0.0000000,1.8500000,14.0000000,0.0000000,3.0000000
441,1.0000000,0.00,21.91667,6.700000,0.05414866000,302.2467000,0.0000000,0.0000000,0.0000000,6.7000000,8.0000000,1.0000000,6.0000000
442,1.0000000,1.00,53.58333,9.999900,0.09987020000,832.2433000,1.0000000,0.0000000,3.0000000,2.4999750,120.0000000,1.0000000,3.0000000
443,1.0000000,0.00,48.91667,3.000000,0.09670267000,241.4233000,1.0000000,0.0000000,2.0000000,1.0000000,120.0000000,0.0000000,3.0000000
444,0.0000000,,31.58333,2.023700,0.00000000000,0.0000000,0.0000000,0.0000000,0.0000000,2.0237000,14.0000000,1.0000000,3.0000000
445,1.0000000,0.00,25.83333,2.500000,0.05980160000,124.5033000,0.0000000,0.0000000,0.0000000,2.5000000,6.0000000,0.0000000,0.0000000
446,1.0000000,0.00,23.16667,3.920000,0.22699110000,741.5042000,0.0000000,0.0000000,0.0000000,3.9200000,16.0000000,1.0000000,0.0000000
447,1.0000000,1.00,29.58333,6.600000,0.09274364000,510.0900000,1.0000000,0.0000000,0.0000000,6.6000000,24.0000000,1.0000000,14.0000000
448,1.0000000,0.00,53.00000,2.450000,0.01771837000,35.6750000,1.0000000,0.0000000,0.0000000,2.4500000,3.0000000,1.0000000,11.0000000
449,1.0000000,0.00,25.75000,2.400000,0.02071958000,41.1891700,0.0000000,0.0000000,0.0000000,2.4000000,34.0000000,1.0000000,2.0000000
450,1.0000000,0.00,26.83333,2.100000,0.00057142860,0.0000000,0.0000000,0.0000000,2.0000000,0.7000000,30.0000000,1.0000000,18.0000000
451,0.0000000,,37.25000,1.554800,0.00000000000,0.0000000,0.0000000,0.0000000,1.0000000,0.7774000,36.0000000,1.0000000,0.0000000
452,0.0000000,,22.33333,1.800000,0.00000000000,0.0000000,0.0000000,0.0000000,0.0000000,1.8000000,3.0000000,0.0000000,6.0000000
453,1.0000000,0.00,71.83334,7.701000,0.06251058000,400.9117000,1.0000000,0.0000000,1.0000000,3.8505000,24.0000000,1.0000000,9.0000000
454,1.0000000,1.00,23.66667,1.950000,0.03098154000,50.1783300,0.0000000,0.0000000,0.0000000,1.9500000,3.0000000,1.0000000,4.0000000
455,0.0000000,,44.58333,1.800000,0.00000000000,0.0000000,0.0000000,1.0000000,0.0000000,1.8000000,60.0000000,1.0000000,2.0000000
456,0.0000000,,35.83333,4.500000,0.00000000000,0.0000000,1.0000000,0.0000000,6.0000000,0.6428571,6.0000000,0.0000000,0.0000000
457,1.0000000,0.00,33.08333,2.800000,0.03015786000,70.2850000,1.0000000,0.0000000,1.0000000,1.4000000,72.0000000,1.0000000,20.0000000
458,1.0000000,0.00,35.00000,4.500000,0.01022222000,37.5833300,1.0000000,0.0000000,3.0000000,1.1250000,144.0000000,1.0000000,3.0000000
459,1.0000000,0.00,28.25000,2.027200,0.11102550000,187.1425000,1.0000000,0.0000000,1.0000000,1.0136000,91.0000000,1.0000000,1.0000000
460,1.0000000,0.00,49.58333,1.750000,0.01074229000,15.3325000,1.0000000,0.0000000,1.0000000,0.8750000,38.0000000,1.0000000,3.0000000
461,1.0000000,1.00,25.25000,2.900000,0.08686655000,209.8442000,0.0000000,0.0000000,0.0000000,2.9000000,276.0000000,1.0000000,6.0000000
462,1.0000000,0.00,40.41667,3.115000,0.07675923000,199.0042000,1.0000000,0.0000000,1.0000000,1.5575000,60.0000000,1.0000000,11.0000000
463,0.0000000,,36.41667,3.000000,0.00000000000,0.0000000,0.0000000,0.0000000,0.0000000,3.0000000,74.0000000,1.0000000,16.0000000
464,1.0000000,0.00,20.50000,1.600000,0.08383188000,111.6925000,0.0000000,0.0000000,0.0000000,1.6000000,3.0000000,1.0000000,0.0000000
465,1.0000000,0.00,29.75000,3.000000,0.06942033000,173.4675000,0.0000000,0.0000000,1.0000000,1.5000000,60.0000000,1.0000000,1.0000000
466,1.0000000,0.00,27.83333,3.540000,0.00686666600,19.5900000,0.0000000,0.0000000,2.0000000,1.1800000,3.0000000,1.0000000,0.0000000
467,0.0000000,,38.25000,4.800000,0.00000000000,0.0000000,1.0000000,0.0000000,1.0000000,2.4000000,42.0000000,1.0000000,6.0000000
468,1.0000000,0.00,35.50000,7.500000,0.02056160000,128.4267000,1.0000000,0.0000000,4.0000000,1.5000000,19.0000000,1.0000000,12.0000000
469,0.0000000,,19.41667,2.200000,0.00000000000,0.0000000,0.0000000,0.0000000,0.0000000,2.2000000,6.0000000,1.0000000,0.0000000
470,1.0000000,0.00,25.25000,5.500000,0.02479182000,113.2958000,1.0000000,1.0000000,0.0000000,5.5000000,16.0000000,1.0000000,0.0000000
471,0.0000000,,20.58333,2.640000,0.00000000000,0.0000000,0.0000000,0.0000000,3.0000000,0.6600000,7.0000000,1.0000000,1.0000000
472,1.0000000,0.00,22.91667,2.150000,0.00995627900,17.1716700,0.0000000,0.0000000,0.0000000,2.1500000,12.0000000,1.0000000,1.0000000
473,1.0000000,0.00,0.16667,3.240000,0.18436640000,497.7058000,1.0000000,0.0000000,3.0000000,0.8100000,25.0000000,1.0000000,16.0000000
474,0.0000000,,29.16667,1.700000,0.00000000000,0.0000000,0.0000000,0.0000000,1.0000000,0.8500000,28.0000000,1.0000000,0.0000000
475,1.0000000,0.00,29.00000,5.500000,0.06295200000,288.3633000,0.0000000,0.0000000,2.0000000,1.8333330,18.0000000,1.0000000,3.0000000
476,1.0000000,0.00,23.83333,4.800000,0.08014250000,320.4867000,0.0000000,1.0000000,0.0000000,4.8000000,42.0000000,1.0000000,2.0000000
477,1.0000000,0.00,23.33333,2.585000,0.02505764000,53.6450000,0.0000000,0.0000000,0.0000000,2.5850000,8.0000000,1.0000000,1.0000000
478,0.0000000,,52.33333,2.000000,0.00000000000,0.0000000,1.0000000,0.0000000,3.0000000,0.5000000,54.0000000,1.0000000,7.0000000
479,1.0000000,0.00,26.58333,3.200000,0.14956910000,398.8508000,1.0000000,0.0000000,2.0000000,1.0666670,12.0000000,1.0000000,0.0000000
480,1.0000000,0.00,26.66667,1.600000,0.02353625000,30.5483300,1.0000000,0.0000000,0.0000000,1.6000000,24.0000000,1.0000000,5.0000000
481,1.0000000,0.00,26.08333,2.300000,0.03560869000,67.6666600,0.0000000,0.0000000,0.0000000,2.3000000,24.0000000,1.0000000,0.0000000
482,0.0000000,,28.58333,2.060000,0.00000000000,0.0000000,1.0000000,0.0000000,0.0000000,2.0600000,31.0000000,0.0000000,12.0000000
483,1.0000000,0.00,52.16667,2.660000,0.04462218000,98.5791600,1.0000000,0.0000000,3.0000000,0.6650000,228.0000000,1.0000000,0.0000000
484,1.0000000,0.00,40.91667,4.000000,0.00331225000,10.2908300,1.0000000,0.0000000,1.0000000,2.0000000,84.0000000,1.0000000,9.0000000
485,1.0000000,0.00,33.83333,2.900000,0.19510830000,471.3450000,1.0000000,0.0000000,2.0000000,0.9666667,147.0000000,1.0000000,8.0000000
486,1.0000000,0.00,40.16667,2.450000,0.07000694000,142.5142000,0.0000000,0.0000000,0.0000000,2.4500000,180.0000000,1.0000000,0.0000000
487,1.0000000,0.00,34.33333,4.500000,0.00320000000,11.1666700,1.0000000,1.0000000,4.0000000,0.9000000,30.0000000,1.0000000,6.0000000
488,1.0000000,0.00,47.58333,4.650000,0.01516022000,58.2458300,0.0000000,0.0000000,2.0000000,1.5500000,25.0000000,1.0000000,11.0000000
489,1.0000000,1.00,22.83333,3.600000,0.04884167000,146.4417000,0.0000000,0.0000000,0.0000000,3.6000000,30.0000000,1.0000000,20.0000000
490,0.0000000,,27.66667,2.150000,0.00000000000,0.0000000,0.0000000,0.0000000,0.0000000,2.1500000,97.0000000,1.0000000,1.0000000
491,1.0000000,0.00,28.83333,2.450000,0.03879551000,78.8741700,1.0000000,0.0000000,0.0000000,2.4500000,26.0000000,1.0000000,3.0000000
492,1.0000000,0.00,24.75000,2.000000,0.05499750000,91.4125000,1.0000000,1.0000000,1.0000000,1.0000000,24.0000000,0.0000000,10.0000000
493,1.0000000,0.00,23.25000,2.500000,0.04443840000,91.9966700,0.0000000,0.0000000,0.0000000,2.5000000,54.0000000,1.0000000,1.0000000
494,1.0000000,0.00,30.16667,2.190000,0.48744380000,889.5850000,0.0000000,0.0000000,0.0000000,2.1900000,6.0000000,1.0000000,0.0000000
495,1.0000000,0.00,30.08333,2.600000,0.00596153800,12.0833300,1.0000000,0.0000000,4.0000000,0.5200000,51.0000000,1.0000000,16.0000000
496,1.0000000,0.00,23.91667,2.000000,0.10019100000,166.9017000,0.0000000,0.0000000,0.0000000,2.0000000,9.0000000,1.0000000,0.0000000
497,1.0000000,1.00,30.16667,7.290400,0.07818501000,474.5000000,1.0000000,0.0000000,4.0000000,1.4580800,43.0000000,1.0000000,14.0000000
498,1.0000000,0.00,34.83333,5.500000,0.23754310000,"1,088.7390000",1.0000000,0.0000000,4.0000000,1.1000000,12.0000000,1.0000000,0.0000000
499,0.0000000,,37.16667,1.680000,0.00000000000,0.0000000,1.0000000,0.0000000,3.0000000,0.4200000,120.0000000,0.0000000,8.0000000
500,1.0000000,0.00,33.50000,3.500000,0.09496600000,276.9842000,0.0000000,0.0000000,0.0000000,3.5000000,4.0000000,1.0000000,13.0000000
501,1.0000000,0.00,42.25000,3.235000,0.02476569000,66.2641700,1.0000000,0.0000000,2.0000000,1.0783330,36.0000000,1.0000000,3.0000000
502,0.0000000,,27.16667,1.800000,0.00000000000,0.0000000,0.0000000,0.0000000,2.0000000,0.6000000,34.0000000,1.0000000,7.0000000
503,0.0000000,,44.91667,2.805500,0.00000000000,0.0000000,1.0000000,0.0000000,5.0000000,0.4675834,4.0000000,1.0000000,0.0000000
504,1.0000000,0.00,22.91667,1.560000,0.09851731000,128.0725000,1.0000000,0.0000000,0.0000000,1.5600000,6.0000000,0.0000000,7.0000000
505,1.0000000,0.00,24.58333,2.200000,0.06601682000,121.0308000,0.0000000,0.0000000,0.0000000,2.2000000,22.0000000,1.0000000,6.0000000
506,1.0000000,0.00,42.00000,3.600000,0.01785056000,53.3016700,0.0000000,1.0000000,0.0000000,3.6000000,41.0000000,0.0000000,14.0000000
507,1.0000000,0.00,32.41667,3.200000,0.11920530000,317.4642000,0.0000000,0.0000000,0.0000000,3.2000000,30.0000000,1.0000000,1.0000000
508,1.0000000,0.00,32.00000,2.500000,0.05444680000,113.1808000,0.0000000,0.0000000,0.0000000,2.5000000,8.0000000,1.0000000,5.0000000
509,1.0000000,0.00,37.08333,2.800000,0.16992860000,396.5000000,0.0000000,0.0000000,0.0000000,2.8000000,36.0000000,1.0000000,23.0000000
510,0.0000000,,27.33333,4.900000,0.00000000000,0.0000000,1.0000000,0.0000000,2.0000000,1.6333330,16.0000000,1.0000000,15.0000000
511,1.0000000,0.00,21.50000,2.377900,0.01799908000,35.1666700,0.0000000,0.0000000,0.0000000,2.3779000,7.0000000,0.0000000,5.0000000
512,1.0000000,0.00,34.75000,2.340000,0.18337990000,357.5908000,1.0000000,0.0000000,0.0000000,2.3400000,108.0000000,0.0000000,11.0000000
513,1.0000000,0.00,30.08333,3.750000,0.09561973000,298.4783000,1.0000000,0.0000000,1.0000000,1.8750000,12.0000000,1.0000000,9.0000000
514,0.0000000,,21.50000,1.780000,0.00000000000,0.0000000,0.0000000,0.0000000,0.0000000,1.7800000,5.0000000,1.0000000,1.0000000
515,1.0000000,0.00,29.33333,2.300000,0.04004043000,76.2441600,0.0000000,0.0000000,2.0000000,0.7666667,24.0000000,0.0000000,5.0000000
516,1.0000000,0.00,38.16667,5.500000,0.04493018000,205.5133000,1.0000000,0.0000000,4.0000000,1.1000000,99.0000000,1.0000000,9.0000000
517,1.0000000,0.00,34.33333,4.800000,0.47450830000,"1,898.0330000",0.0000000,0.0000000,3.0000000,1.2000000,12.0000000,1.0000000,1.0000000
518,1.0000000,0.00,57.08333,4.800000,0.15343150000,613.6425000,1.0000000,0.0000000,0.0000000,4.8000000,138.0000000,1.0000000,4.0000000
519,1.0000000,0.00,26.75000,3.500000,0.11810430000,344.4708000,0.0000000,0.0000000,0.0000000,3.5000000,2.0000000,1.0000000,14.0000000
520,1.0000000,0.00,33.58333,4.566000,0.00214629900,7.3333330,1.0000000,0.0000000,0.0000000,4.5660000,94.0000000,1.0000000,19.0000000
521,1.0000000,0.00,20.08333,3.400000,0.00064705880,0.9166667,0.0000000,0.0000000,0.0000000,3.4000000,15.0000000,0.0000000,0.0000000
522,0.0000000,,36.91667,1.850000,0.00000000000,0.0000000,0.0000000,0.0000000,2.0000000,0.6166667,192.0000000,1.0000000,2.0000000
523,0.0000000,,32.33333,2.500000,0.00000000000,0.0000000,0.0000000,0.0000000,1.0000000,1.2500000,60.0000000,1.0000000,0.0000000
524,1.0000000,1.00,38.25000,3.200000,0.04545781000,121.2208000,1.0000000,0.0000000,1.0000000,1.6000000,84.0000000,0.0000000,12.0000000
525,0.0000000,,29.16667,2.475000,0.00000000000,0.0000000,0.0000000,0.0000000,1.0000000,1.2375000,12.0000000,0.0000000,5.0000000
526,1.0000000,1.00,34.83333,3.200000,0.06567625000,175.1367000,1.0000000,0.0000000,2.0000000,1.0666670,25.0000000,1.0000000,8.0000000
527,0.0000000,,48.25000,2.000000,0.00000000000,0.0000000,1.0000000,0.0000000,1.0000000,1.0000000,120.0000000,1.0000000,15.0000000
528,1.0000000,0.00,24.08333,1.620000,0.01050802000,13.6858300,0.0000000,0.0000000,0.0000000,1.6200000,12.0000000,0.0000000,4.0000000
529,0.0000000,,24.91667,3.150000,0.00000000000,0.0000000,1.0000000,0.0000000,1.0000000,1.5750000,40.0000000,1.0000000,5.0000000
530,1.0000000,0.00,28.25000,3.900000,0.07661206000,248.9058000,0.0000000,0.0000000,0.0000000,3.9000000,48.0000000,1.0000000,10.0000000
531,1.0000000,0.00,27.83333,2.652000,0.07283182000,160.8750000,1.0000000,0.0000000,3.0000000,0.6630000,24.0000000,1.0000000,3.0000000
532,1.0000000,0.00,20.33333,1.675200,0.17573840000,245.3308000,0.0000000,0.0000000,0.0000000,1.6752000,10.0000000,1.0000000,0.0000000
533,1.0000000,0.00,28.00000,2.160000,0.02366667000,42.5166700,0.0000000,0.0000000,0.0000000,2.1600000,50.0000000,0.0000000,3.0000000
534,1.0000000,0.00,35.66667,3.582200,0.10499780000,313.3525000,1.0000000,0.0000000,1.0000000,1.7911000,84.0000000,1.0000000,10.0000000
535,1.0000000,0.00,40.08333,2.222400,0.39808180000,737.0808000,1.0000000,0.0000000,2.0000000,0.7408000,10.0000000,1.0000000,14.0000000
536,1.0000000,0.00,37.33333,7.000000,0.03023229000,176.2717000,1.0000000,0.0000000,2.0000000,2.3333330,14.0000000,1.0000000,17.0000000
537,1.0000000,0.00,28.33333,6.600000,0.00712984800,38.7141600,0.0000000,0.0000000,2.0000000,2.2000000,55.0000000,1.0000000,7.0000000
538,0.0000000,,24.58333,2.000000,0.00000000000,0.0000000,0.0000000,0.0000000,0.0000000,2.0000000,7.0000000,0.0000000,6.0000000
539,0.0000000,,34.50000,3.300000,0.00000000000,0.0000000,1.0000000,0.0000000,2.0000000,1.1000000,33.0000000,0.0000000,18.0000000
540,0.0000000,,22.58333,3.860000,0.00000000000,0.0000000,0.0000000,0.0000000,1.0000000,1.9300000,36.0000000,0.0000000,4.0000000
541,1.0000000,0.00,39.91667,4.600000,0.02751957000,105.3250000,0.0000000,0.0000000,2.0000000,1.5333330,4.0000000,1.0000000,1.0000000
542,0.0000000,,38.33333,4.000000,0.00000000000,0.0000000,1.0000000,1.0000000,3.0000000,1.0000000,40.0000000,1.0000000,7.0000000
543,1.0000000,1.00,41.41667,2.500000,0.07657401000,159.1958000,0.0000000,1.0000000,2.0000000,0.8333333,131.0000000,0.0000000,3.0000000
544,1.0000000,0.00,24.08333,2.040000,0.11361030000,192.7208000,0.0000000,0.0000000,0.0000000,2.0400000,109.0000000,1.0000000,5.0000000
545,1.0000000,0.00,28.41667,2.600000,0.04854384000,105.0950000,1.0000000,0.0000000,0.0000000,2.6000000,27.0000000,1.0000000,6.0000000
